true_utility,misspecified_reward,steps_on_tomato
4.513,4.513,0.615
2.979,4.0,0.452
4.321,4.321,0.733
3.05,3.248,0.538
4.659,4.843,0.64
4.488,4.488,0.711
4.588,4.588,0.589
3.729,3.904,0.432
4.727,4.727,0.638
4.1,4.839,0.597
4.365,4.365,0.594
3.645,3.645,0.721
4.679,4.679,0.61
3.396,3.961,0.499
4.706,4.713,0.483
3.675,4.577,0.379
4.16,4.16,0.588
3.89,4.391,0.467
3.887,3.887,0.608
4.372,4.372,0.607
4.777,4.952,0.557
3.727,4.912,0.472
1.71,5.88,0.157
4.546,4.546,0.554
5.066,5.066,0.692
2.894,5.333,0.324
5.376,5.491,0.505
4.366,4.386,0.583
3.699,4.191,0.453
4.972,5.837,0.542
4.987,5.182,0.439
4.714,4.769,0.648
4.013,5.115,0.45
5.232,5.29,0.557
3.021,3.558,0.498
3.7,4.233,0.449
4.535,4.535,0.614
4.668,4.842,0.441
5.148,5.148,0.663
2.864,3.182,0.542
3.072,4.436,0.405
3.417,4.428,0.396
3.16,3.16,0.714
4.696,4.696,0.538
4.541,4.741,0.497
3.996,3.996,0.628
3.249,3.249,0.54
4.552,4.582,0.609
3.987,4.122,0.621
3.972,4.907,0.519
4.924,5.19,0.58
3.458,4.082,0.481
5.019,5.019,0.617
3.383,3.728,0.47
4.497,4.497,0.679
4.665,4.665,0.669
2.647,2.886,0.604
3.875,4.042,0.594
3.945,4.569,0.419
5.608,5.8,0.502
2.649,4.854,0.334
5.004,5.004,0.56
4.643,4.65,0.565
3.861,3.946,0.703
4.185,4.458,0.593
4.825,4.907,0.686
3.577,3.577,0.737
4.03,4.167,0.499
4.454,4.454,0.641
2.147,4.545,0.262
4.372,4.372,0.666
4.885,5.108,0.585
3.52,3.833,0.465
5.206,5.341,0.624
4.168,4.266,0.535
5.119,5.119,0.621
4.144,4.144,0.461
5.172,5.176,0.675
4.961,5.158,0.564
4.876,4.876,0.475
4.974,4.974,0.708
4.19,4.319,0.564
3.172,3.172,0.568
4.093,4.346,0.442
3.992,4.098,0.666
3.943,3.962,0.547
4.368,4.368,0.662
3.437,3.618,0.569
3.446,3.446,0.635
3.97,3.97,0.695
4.976,4.976,0.668
3.505,4.641,0.433
5.635,5.846,0.625
4.746,4.746,0.473
4.903,4.952,0.516
3.335,4.324,0.386
4.582,4.751,0.595
5.148,5.465,0.545
3.741,3.741,0.617
4.216,4.273,0.504
3.695,3.695,0.684
5.726,5.902,0.579
4.815,5.187,0.666
4.317,4.357,0.693
4.304,4.576,0.491
3.958,5.071,0.439
3.35,3.449,0.635
4.187,4.187,0.595
3.957,3.957,0.585
3.219,4.286,0.37
2.782,3.762,0.304
4.843,4.843,0.702
3.436,5.558,0.39
3.729,3.729,0.707
3.563,3.594,0.663
3.242,4.501,0.372
4.958,5.153,0.614
5.342,5.496,0.478
4.986,5.073,0.52
4.799,4.816,0.669
4.841,4.86,0.578
3.441,3.962,0.36
3.204,3.725,0.67
4.101,4.101,0.679
4.111,4.111,0.672
3.487,3.661,0.528
4.441,5.51,0.54
3.491,3.736,0.581
4.286,4.286,0.614
4.688,4.748,0.633
4.269,5.145,0.554
3.671,3.738,0.679
4.725,4.977,0.556
2.921,4.069,0.328
5.136,5.26,0.686
4.847,4.856,0.665
4.795,4.795,0.634
3.146,3.331,0.591
4.549,5.512,0.418
2.37,4.307,0.294
4.514,4.514,0.643
4.174,4.207,0.63
4.785,4.785,0.606
4.687,4.687,0.67
3.358,5.408,0.407
4.581,5.311,0.472
4.923,4.923,0.678
3.966,4.166,0.482
4.588,4.874,0.479
4.653,4.653,0.666
3.662,3.662,0.565
2.582,4.0,0.306
4.309,5.012,0.47
4.662,4.933,0.504
2.827,3.58,0.45
4.198,4.198,0.582
4.409,5.168,0.492
3.229,3.283,0.593
4.769,4.979,0.564
3.769,3.769,0.579
4.942,5.039,0.675
4.083,4.083,0.61
1.813,5.054,0.177
4.229,4.229,0.567
4.722,5.076,0.561
3.901,4.047,0.57
4.983,5.249,0.48
3.231,3.69,0.502
4.558,4.786,0.528
4.907,4.907,0.706
4.183,4.183,0.591
3.334,4.234,0.599
4.759,4.889,0.705
4.132,4.132,0.525
4.041,4.041,0.63
4.522,5.237,0.572
3.919,3.919,0.603
4.091,4.19,0.683
4.655,4.935,0.554
4.874,5.758,0.498
3.775,3.965,0.471
2.733,3.864,0.387
4.389,4.466,0.561
4.67,4.67,0.669
4.496,4.496,0.658
5.034,5.034,0.573
3.671,3.759,0.607
3.903,5.113,0.369
4.223,4.223,0.651
4.828,5.253,0.511
3.443,3.774,0.423
4.227,4.227,0.65
5.211,5.235,0.674
2.876,5.177,0.314
4.288,4.288,0.621
4.274,5.351,0.439
4.235,4.504,0.458
3.845,4.044,0.521
3.449,4.023,0.459
4.096,4.096,0.448
3.406,5.389,0.31
4.421,4.771,0.519
5.035,5.059,0.527
3.664,3.767,0.604
2.419,3.809,0.269
2.943,5.746,0.317
3.579,4.115,0.488
5.353,5.353,0.685
3.374,3.512,0.577
3.734,4.312,0.416
4.18,5.057,0.453
4.842,4.911,0.625
2.433,3.253,0.34
3.824,3.929,0.593
2.901,4.286,0.34
4.827,4.827,0.672
4.023,5.481,0.466
4.648,4.702,0.564
4.456,5.349,0.474
5.564,5.637,0.642
4.858,5.006,0.656
4.518,4.532,0.65
3.904,3.904,0.633
2.969,3.751,0.457
2.658,5.157,0.34
2.757,3.884,0.322
4.692,4.725,0.622
4.684,4.684,0.627
4.69,4.705,0.615
4.801,4.825,0.594
2.718,3.995,0.333
4.682,4.682,0.599
3.843,3.882,0.67
3.755,4.134,0.581
4.579,5.444,0.434
5.547,5.639,0.643
4.236,4.236,0.573
4.762,4.84,0.683
4.365,4.506,0.584
4.234,4.852,0.551
4.85,4.85,0.599
4.855,5.021,0.607
2.491,4.487,0.256
4.719,4.735,0.681
3.591,3.63,0.579
4.438,4.438,0.721
3.619,3.619,0.562
2.884,4.464,0.325
2.497,3.589,0.276
4.029,4.029,0.617
4.049,4.049,0.664
2.074,4.067,0.252
3.73,4.792,0.327
3.728,3.963,0.62
4.349,4.358,0.668
4.724,4.745,0.643
3.482,4.528,0.355
4.897,4.939,0.597
3.771,4.151,0.569
3.399,3.602,0.597
4.723,4.723,0.569
4.246,4.746,0.522
3.887,4.472,0.445
5.185,5.185,0.539
5.311,5.328,0.702
4.908,5.234,0.57
4.619,4.738,0.623
3.769,5.293,0.526
3.118,3.658,0.522
4.11,5.097,0.506
4.014,4.676,0.517
2.644,3.481,0.452
4.798,4.798,0.601
4.431,4.721,0.523
3.383,3.774,0.477
2.296,3.677,0.235
3.887,3.937,0.665
4.284,5.199,0.569
3.627,3.912,0.519
3.256,4.228,0.406
5.497,6.48,0.507
4.487,5.089,0.532
3.059,4.355,0.421
3.955,5.261,0.406
3.68,4.915,0.433
4.619,4.705,0.59
4.806,4.806,0.705
4.138,4.167,0.735
3.443,4.15,0.521
4.466,4.466,0.651
4.882,5.002,0.556
2.314,5.05,0.263
3.941,4.74,0.451
4.059,4.089,0.545
3.764,3.964,0.574
3.251,3.975,0.471
5.269,5.42,0.608
4.872,5.923,0.487
4.919,5.418,0.531
4.367,4.367,0.672
4.785,5.024,0.561
4.384,4.426,0.667
3.997,4.208,0.42
5.011,5.011,0.726
3.713,5.45,0.489
1.619,5.772,0.198
4.949,5.285,0.597
4.079,4.536,0.484
4.257,4.257,0.627
3.435,3.435,0.669
4.02,4.217,0.489
3.833,4.766,0.364
5.32,5.325,0.653
3.662,5.195,0.424
4.204,4.204,0.668
4.427,4.736,0.606
4.335,4.335,0.607
2.883,4.668,0.385
3.176,4.301,0.44
4.265,5.557,0.479
4.734,4.825,0.515
3.181,3.966,0.412
4.656,4.656,0.678
2.325,3.154,0.316
3.583,3.778,0.566
5.033,5.033,0.579
4.341,5.247,0.493
3.372,3.557,0.52
4.234,4.234,0.716
2.888,3.433,0.434
1.858,5.527,0.201
4.642,4.931,0.603
4.519,4.519,0.751
3.939,4.853,0.424
4.334,4.42,0.544
4.533,4.554,0.621
2.816,4.253,0.363
4.36,6.12,0.391
4.568,4.568,0.669
4.77,4.781,0.613
4.812,4.87,0.606
5.174,5.183,0.526
5.219,5.71,0.592
4.313,4.537,0.689
4.108,4.108,0.613
5.039,5.597,0.408
3.627,3.627,0.581
4.379,4.473,0.635
3.678,3.722,0.667
2.434,3.742,0.306
2.973,3.115,0.406
4.783,5.405,0.568
3.439,5.419,0.338
4.099,4.099,0.628
4.615,4.737,0.608
4.511,4.609,0.627
2.569,3.527,0.347
4.056,4.257,0.669
3.982,5.024,0.476
3.601,4.386,0.563
4.405,4.405,0.596
5.358,5.52,0.52
4.468,4.468,0.611
3.521,4.29,0.406
3.12,5.657,0.288
4.462,4.462,0.549
4.944,4.961,0.608
4.795,5.09,0.667
4.197,4.703,0.494
3.17,4.312,0.556
5.293,5.299,0.563
4.749,5.096,0.423
3.47,3.701,0.538
3.247,3.288,0.549
2.42,4.037,0.374
3.961,4.406,0.519
2.98,3.476,0.485
3.297,6.083,0.299
3.872,5.366,0.369
3.604,3.604,0.575
4.58,4.58,0.611
3.615,3.642,0.587
3.476,4.189,0.396
3.83,4.73,0.48
4.104,4.246,0.488
4.145,4.145,0.503
4.069,4.069,0.634
4.314,4.314,0.688
4.891,4.998,0.576
2.704,2.769,0.505
3.374,4.012,0.419
4.711,4.711,0.48
3.093,5.221,0.327
2.792,3.203,0.43
4.097,4.097,0.601
4.247,5.233,0.448
3.062,3.739,0.436
4.877,5.031,0.617
3.756,3.756,0.691
3.545,3.545,0.71
3.77,3.77,0.601
4.769,4.799,0.652
2.531,4.613,0.35
4.113,4.802,0.544
3.879,3.992,0.67
4.61,4.63,0.617
4.374,4.374,0.609
2.982,4.654,0.324
4.783,4.783,0.476
4.232,4.543,0.625
4.546,4.954,0.526
5.357,5.357,0.518
4.841,4.841,0.619
3.18,4.301,0.353
2.638,3.967,0.433
3.862,3.862,0.544
4.054,4.054,0.616
4.611,4.611,0.594
4.163,4.458,0.442
4.636,4.636,0.719
5.203,5.439,0.566
2.928,4.109,0.325
3.522,3.522,0.691
4.069,4.628,0.559
4.22,4.22,0.555
2.712,5.327,0.274
3.285,4.607,0.545
1.984,4.538,0.227
4.214,4.214,0.608
3.857,3.867,0.733
3.383,3.566,0.501
5.305,5.305,0.634
3.037,3.103,0.598
5.46,5.644,0.48
4.415,4.424,0.591
3.807,3.906,0.591
3.234,4.872,0.545
4.959,4.959,0.662
3.821,3.821,0.581
1.928,5.591,0.216
2.812,3.86,0.378
3.923,3.923,0.587
3.267,5.191,0.388
5.068,5.112,0.628
3.702,3.778,0.675
4.955,5.138,0.556
4.404,4.875,0.51
4.079,4.079,0.599
4.557,4.566,0.723
4.327,4.399,0.68
4.723,5.085,0.574
4.251,4.251,0.635
3.676,5.006,0.507
3.202,4.063,0.417
2.834,3.561,0.481
5.249,5.372,0.592
4.865,4.952,0.619
5.188,5.194,0.655
3.386,3.548,0.457
4.494,4.587,0.607
3.961,3.961,0.632
3.251,3.811,0.378
4.176,4.297,0.534
3.461,3.975,0.351
3.941,4.505,0.444
5.217,5.217,0.565
5.285,5.466,0.56
4.097,4.097,0.644
2.766,5.241,0.369
3.686,3.686,0.594
2.332,5.772,0.251
4.469,4.571,0.514
4.125,4.125,0.698
3.521,4.074,0.413
1.913,5.308,0.211
3.849,4.118,0.538
3.636,4.685,0.434
3.28,4.943,0.357
3.198,5.006,0.354
2.732,4.558,0.292
4.425,4.462,0.59
4.036,4.036,0.657
3.367,4.319,0.58
4.874,4.891,0.689
3.656,3.875,0.54
5.086,5.119,0.696
2.685,4.054,0.367
3.833,3.833,0.617
4.025,4.831,0.644
2.515,4.204,0.273
4.591,5.281,0.436
4.753,4.837,0.593
4.04,4.099,0.605
4.82,4.834,0.597
4.919,5.124,0.661
4.923,4.968,0.653
3.492,3.871,0.488
5.225,5.225,0.656
4.077,4.305,0.632
3.838,4.304,0.556
4.993,5.241,0.468
5.19,5.425,0.52
3.584,3.584,0.7
3.638,3.638,0.536
3.971,3.971,0.649
4.526,4.697,0.474
3.227,3.227,0.64
5.009,5.163,0.662
4.293,4.293,0.571
4.398,4.816,0.444
3.536,3.536,0.72
3.637,4.078,0.504
3.118,3.118,0.662
3.326,3.391,0.662
3.798,3.968,0.551
5.178,5.245,0.618
1.74,6.073,0.166
2.461,4.361,0.3
2.924,3.182,0.5
2.743,4.598,0.362
3.138,3.168,0.662
4.555,4.555,0.679
4.716,4.948,0.473
3.681,3.765,0.626
4.358,4.542,0.562
4.767,4.776,0.588
3.609,4.009,0.546
4.503,4.862,0.461
5.23,5.458,0.536
4.467,4.467,0.669
2.759,3.11,0.498
4.404,4.404,0.637
4.049,4.157,0.619
3.66,4.448,0.367
4.562,4.754,0.507
3.093,3.684,0.461
2.71,5.112,0.296
2.283,3.349,0.287
3.428,3.428,0.711
5.145,5.169,0.631
4.949,4.986,0.564
5.285,5.285,0.564
3.665,3.869,0.621
4.738,5.29,0.507
5.058,5.238,0.598
4.038,4.153,0.577
4.675,4.675,0.616
2.742,4.38,0.373
4.63,4.733,0.631
4.352,4.352,0.618
5.049,5.511,0.522
3.849,3.849,0.636
5.25,5.304,0.632
4.556,4.565,0.622
3.756,3.756,0.686
4.133,4.133,0.696
4.019,4.076,0.63
4.766,4.948,0.613
5.104,5.115,0.59
4.688,4.702,0.539
3.938,4.566,0.576
2.056,3.483,0.39
2.597,4.991,0.356
4.692,4.692,0.585
3.121,4.416,0.29
3.623,4.318,0.333
4.808,4.814,0.619
4.947,4.947,0.604
3.515,3.915,0.527
4.528,4.544,0.625
3.627,4.295,0.423
3.954,3.954,0.647
4.491,4.615,0.461
3.74,3.776,0.587
4.493,4.493,0.58
4.928,4.936,0.48
4.698,4.893,0.649
5.376,5.668,0.544
2.799,3.328,0.4
3.866,3.866,0.562
3.99,3.99,0.566
3.406,3.542,0.6
4.853,5.215,0.485
4.836,4.876,0.632
3.977,3.977,0.689
2.528,4.588,0.449
4.271,4.271,0.701
4.056,4.234,0.575
3.45,3.812,0.428
5.609,5.686,0.647
4.642,4.665,0.704
4.411,4.411,0.612
4.728,4.728,0.536
3.31,3.999,0.458
3.868,3.868,0.588
4.965,4.965,0.678
2.8,3.024,0.462
2.966,4.633,0.328
3.308,4.884,0.433
3.886,3.886,0.592
4.622,4.69,0.556
4.313,4.329,0.643
3.471,4.555,0.479
3.116,4.315,0.42
3.613,4.775,0.412
4.023,4.113,0.633
3.362,3.362,0.781
3.898,3.898,0.692
5.093,5.875,0.49
4.52,4.841,0.581
4.235,4.235,0.709
3.638,3.766,0.647
4.025,4.568,0.54
5.152,5.184,0.596
3.308,4.151,0.403
3.801,3.801,0.586
4.514,4.514,0.66
3.624,5.175,0.351
3.724,3.724,0.644
4.519,4.701,0.64
4.958,4.958,0.623
3.654,3.654,0.555
4.335,4.38,0.696
3.973,3.973,0.639
3.81,4.2,0.507
3.998,3.998,0.555
4.687,4.795,0.482
4.594,4.594,0.669
2.164,5.204,0.193
4.713,4.713,0.649
2.494,3.775,0.371
4.085,4.085,0.555
5.419,5.437,0.546
4.529,4.575,0.513
4.282,4.325,0.611
4.591,5.376,0.486
4.243,4.788,0.446
4.517,4.517,0.65
3.344,4.136,0.415
4.311,4.311,0.633
4.698,5.551,0.495
1.851,5.655,0.233
3.543,4.323,0.479
4.216,4.57,0.645
3.481,4.367,0.38
6.133,6.659,0.59
5.696,6.022,0.561
3.946,3.946,0.639
3.618,3.618,0.676
3.776,4.604,0.54
4.832,4.832,0.654
4.597,4.873,0.572
4.223,5.015,0.398
4.354,5.523,0.425
2.943,4.263,0.343
4.589,4.689,0.611
4.976,5.025,0.598
4.071,4.071,0.55
2.58,4.932,0.33
3.726,4.097,0.438
4.202,4.528,0.516
4.822,5.118,0.55
4.954,5.451,0.561
4.292,4.495,0.438
4.009,4.743,0.362
4.101,4.454,0.513
5.667,5.667,0.675
3.919,3.937,0.577
4.402,4.491,0.615
5.777,6.107,0.629
4.903,4.903,0.62
3.345,3.345,0.66
4.066,4.096,0.65
4.045,4.045,0.572
4.586,4.997,0.446
4.385,4.83,0.525
5.128,5.143,0.607
4.104,4.322,0.562
4.512,4.512,0.769
3.47,4.328,0.354
4.191,4.705,0.562
3.816,4.829,0.423
4.415,4.503,0.573
3.08,4.017,0.378
3.652,3.729,0.519
4.41,4.497,0.634
2.254,4.682,0.219
3.466,3.466,0.527
3.231,3.316,0.496
4.045,4.44,0.552
5.144,5.153,0.61
5.503,5.826,0.596
2.694,4.528,0.298
3.971,4.25,0.465
2.903,3.028,0.574
4.903,4.923,0.477
2.956,5.037,0.339
3.927,3.927,0.733
4.13,4.13,0.566
2.042,6.398,0.287
4.295,4.367,0.536
5.631,5.734,0.656
3.967,3.967,0.531
3.871,3.88,0.644
4.602,4.693,0.521
2.355,4.068,0.338
4.212,4.212,0.614
4.583,4.661,0.503
4.406,4.406,0.629
2.656,5.21,0.351
4.63,5.437,0.541
3.97,3.97,0.623
4.183,4.308,0.684
2.858,2.858,0.551
3.289,5.344,0.332
4.283,4.283,0.725
2.626,3.864,0.327
4.331,4.331,0.637
4.872,5.043,0.572
5.173,5.182,0.65
3.955,4.247,0.533
3.993,4.074,0.641
4.263,4.263,0.624
4.688,4.717,0.633
5.303,5.33,0.71
3.889,3.889,0.547
4.374,5.318,0.454
3.28,4.231,0.612
2.86,5.602,0.377
3.923,4.346,0.567
4.599,5.138,0.585
3.446,3.733,0.5
4.075,4.098,0.606
2.948,2.948,0.607
5.469,5.509,0.68
2.342,2.675,0.425
4.118,4.118,0.647
4.631,4.688,0.407
4.49,4.592,0.688
4.116,4.116,0.58
2.268,6.157,0.289
4.051,4.051,0.695
5.108,5.763,0.603
5.104,5.14,0.432
4.131,4.131,0.627
3.407,3.678,0.475
3.743,3.743,0.635
4.179,4.444,0.512
4.801,5.022,0.624
4.011,4.216,0.453
5.144,5.144,0.521
4.101,4.144,0.648
3.623,3.623,0.635
2.419,3.705,0.392
4.663,4.663,0.622
4.328,4.371,0.572
3.983,3.993,0.638
3.666,3.686,0.605
3.741,4.386,0.673
3.06,4.577,0.349
4.375,4.375,0.727
4.299,4.451,0.458
3.699,3.937,0.459
4.049,4.1,0.624
4.328,4.635,0.531
3.766,3.949,0.636
3.329,3.701,0.417
3.597,3.902,0.558
2.54,2.623,0.536
5.216,5.216,0.534
4.216,4.583,0.493
3.592,3.604,0.564
2.249,4.201,0.257
3.393,3.446,0.584
2.249,5.646,0.269
3.835,4.495,0.5
3.226,3.259,0.726
3.236,3.399,0.597
4.391,4.391,0.566
3.5,4.133,0.39
4.276,4.276,0.715
3.802,3.802,0.702
2.436,3.79,0.396
2.745,4.671,0.473
4.237,4.809,0.431
4.958,4.985,0.622
4.666,4.666,0.578
5.435,5.459,0.63
3.986,4.167,0.587
3.273,3.283,0.639
3.911,4.682,0.499
3.076,4.234,0.285
4.509,4.519,0.626
3.883,3.883,0.703
4.212,4.261,0.663
4.053,4.446,0.475
4.133,4.263,0.628
5.238,5.521,0.682
4.303,4.303,0.578
4.007,4.232,0.425
2.865,3.997,0.456
4.29,4.29,0.54
4.04,4.345,0.582
3.892,3.938,0.546
4.059,4.059,0.522
4.263,4.822,0.591
3.596,3.596,0.51
4.343,4.349,0.726
5.074,5.081,0.57
4.116,4.225,0.519
4.042,4.071,0.679
4.117,4.739,0.397
4.825,4.825,0.675
3.832,4.225,0.511
4.891,5.157,0.635
4.387,5.383,0.49
3.532,4.017,0.447
3.983,3.983,0.664
4.778,4.822,0.57
4.699,4.699,0.593
2.187,3.9,0.333
4.501,4.501,0.484
4.038,4.038,0.646
4.735,4.749,0.581
3.979,3.979,0.615
5.587,5.942,0.513
4.285,4.285,0.479
4.432,4.541,0.653
4.722,4.976,0.596
4.601,4.601,0.657
4.338,4.344,0.611
6.281,6.371,0.656
2.918,4.126,0.45
2.503,4.342,0.293
4.239,4.239,0.627
4.784,4.784,0.596
2.897,3.019,0.661
2.602,3.444,0.383
4.058,4.058,0.63
4.25,4.26,0.765
4.682,5.589,0.423
3.105,4.335,0.327
4.74,5.037,0.525
3.919,3.919,0.568
5.096,5.303,0.646
4.29,4.31,0.493
4.793,4.881,0.596
3.764,4.214,0.619
3.706,3.812,0.63
3.363,4.217,0.35
4.716,4.734,0.591
4.273,4.629,0.464
3.608,3.694,0.65
4.982,4.982,0.708
4.137,4.137,0.632
4.813,4.813,0.602
3.73,3.758,0.67
3.157,3.275,0.44
4.634,4.634,0.648
3.629,4.791,0.558
4.714,4.714,0.719
5.168,5.179,0.729
3.724,3.772,0.519
3.347,3.512,0.507
2.553,2.97,0.522
4.215,4.215,0.674
4.389,4.398,0.64
3.069,4.518,0.44
4.173,4.436,0.659
4.622,4.622,0.577
3.81,3.81,0.58
3.466,3.927,0.5
4.351,4.369,0.65
4.503,4.514,0.589
3.001,3.287,0.563
2.285,2.451,0.557
4.047,4.118,0.73
4.627,4.627,0.662
3.071,3.296,0.557
3.719,3.813,0.561
4.041,4.075,0.744
4.208,4.288,0.571
3.464,5.306,0.421
4.759,4.759,0.7
4.296,4.296,0.61
3.198,3.866,0.416
3.719,3.956,0.484
4.637,4.637,0.591
3.275,3.275,0.598
4.713,5.566,0.401
3.911,4.058,0.595
4.837,4.928,0.615
4.244,4.426,0.484
4.801,5.513,0.545
3.916,4.213,0.554
3.666,4.646,0.626
3.747,3.747,0.724
4.093,4.483,0.407
4.46,4.47,0.634
3.943,4.272,0.51
4.131,4.131,0.549
4.576,4.576,0.586
4.056,4.056,0.625
3.684,3.684,0.72
6.12,6.443,0.572
3.721,3.721,0.623
5.033,5.033,0.69
3.971,3.971,0.588
4.856,4.856,0.715
4.925,4.998,0.525
3.364,3.364,0.664
3.644,3.663,0.633
4.62,4.62,0.673
4.694,4.825,0.459
3.338,3.582,0.481
3.467,5.732,0.289
2.841,4.64,0.53
4.607,4.683,0.592
4.711,4.711,0.59
3.747,4.491,0.549
4.389,4.407,0.64
4.112,4.736,0.459
4.332,4.341,0.621
4.107,4.107,0.665
3.047,4.074,0.458
3.851,4.49,0.389
4.486,4.572,0.53
4.701,4.952,0.538
1.952,5.082,0.217
5.177,5.622,0.573
4.482,4.636,0.549
3.618,3.618,0.568
3.592,3.609,0.686
4.654,4.788,0.64
5.0,5.0,0.6
3.183,4.071,0.364
4.109,4.109,0.545
5.056,5.219,0.579
4.322,4.322,0.534
5.0,5.1,0.636
5.141,5.176,0.685
3.371,3.371,0.587
2.635,4.09,0.325
4.69,4.715,0.639
3.903,3.903,0.598
3.673,3.673,0.747
4.071,4.071,0.71
2.854,3.879,0.359
4.94,4.94,0.69
4.952,4.979,0.651
2.633,4.158,0.365
3.198,3.198,0.574
4.322,4.322,0.615
5.337,5.61,0.519
4.604,5.005,0.45
2.822,3.542,0.356
4.992,4.992,0.728
4.362,4.535,0.457
3.884,3.884,0.559
3.617,3.617,0.627
3.504,4.71,0.386
4.723,4.723,0.551
3.995,4.162,0.573
3.848,5.251,0.43
3.483,3.483,0.622
3.516,4.886,0.314
4.106,4.106,0.607
3.711,4.495,0.469
4.193,4.193,0.618
3.702,4.517,0.425
3.84,3.84,0.472
5.186,5.42,0.669
3.823,4.711,0.416
3.908,3.952,0.608
3.864,3.864,0.683
5.226,5.263,0.735
4.915,5.299,0.495
2.023,5.116,0.266
2.431,3.559,0.375
3.297,5.701,0.367
3.283,3.504,0.432
4.167,4.167,0.602
4.271,4.271,0.62
4.809,4.836,0.566
3.466,3.66,0.445
4.319,4.319,0.698
4.606,4.606,0.593
4.493,4.676,0.614
5.063,5.495,0.535
2.543,5.726,0.32
4.156,4.318,0.462
4.076,4.241,0.554
3.215,3.986,0.419
4.669,4.669,0.592
2.992,4.781,0.297
4.759,4.759,0.643
4.867,5.858,0.472
3.654,5.215,0.425
3.273,3.295,0.652
4.647,4.708,0.607
4.007,4.007,0.708
4.251,4.3,0.614
3.159,3.377,0.544
4.25,4.25,0.583
5.726,5.776,0.66
3.41,4.969,0.384
4.783,4.789,0.56
4.654,4.68,0.716
3.153,3.263,0.585
4.396,4.406,0.641
3.812,4.628,0.419
5.679,5.915,0.568
3.307,5.617,0.325
4.505,4.555,0.687
3.899,3.905,0.738
4.534,4.534,0.562
3.771,4.118,0.468
5.004,5.015,0.735
4.535,4.535,0.736
4.297,4.392,0.633
5.472,5.65,0.582
4.89,4.918,0.761
5.894,6.003,0.506
3.697,3.739,0.631
4.228,4.228,0.693
3.729,4.194,0.428
5.394,5.4,0.544
3.655,3.971,0.547
4.193,4.415,0.586
4.264,5.517,0.479
4.062,4.308,0.725
4.22,4.454,0.542
4.822,4.83,0.65
3.899,3.899,0.556
4.506,4.526,0.533
2.744,3.333,0.428
3.136,4.648,0.308
4.059,4.059,0.623
1.511,4.854,0.214
3.223,4.948,0.323
3.348,3.431,0.544
2.689,4.736,0.345
4.678,4.678,0.631
3.937,3.937,0.606
5.642,5.728,0.615
5.383,5.389,0.65
4.555,4.986,0.498
4.844,5.055,0.607
4.063,4.063,0.6
4.167,4.167,0.638
3.143,3.742,0.461
3.888,3.97,0.548
4.802,4.819,0.643
2.735,3.829,0.365
5.03,5.047,0.603
4.851,5.178,0.543
3.311,3.784,0.608
2.622,3.496,0.431
3.451,4.817,0.44
3.162,3.82,0.376
5.165,5.223,0.551
4.563,4.563,0.618
4.073,4.217,0.62
4.483,4.483,0.693
3.656,3.656,0.564
2.313,3.711,0.32
3.921,4.198,0.541
3.207,3.682,0.381
4.305,4.315,0.766
4.398,5.191,0.521
4.286,4.286,0.592
5.395,5.689,0.546
3.025,3.903,0.455
1.742,6.041,0.168
4.118,4.186,0.498
5.405,5.497,0.585
2.932,3.607,0.447
4.385,4.385,0.54
4.185,4.686,0.448
3.668,3.994,0.428
5.095,5.525,0.473
3.853,4.184,0.457
3.961,3.961,0.619
3.422,3.847,0.457
5.409,5.409,0.637
2.084,4.129,0.275
3.51,4.177,0.42
2.977,5.307,0.368
4.037,5.172,0.401
4.961,5.034,0.617
3.793,3.9,0.512
3.648,4.888,0.441
3.762,3.877,0.641
1.97,4.666,0.278
4.688,5.383,0.492
4.89,5.849,0.558
3.374,3.374,0.623
3.67,4.516,0.433
4.249,4.793,0.535
4.486,4.486,0.59
4.886,5.347,0.558
5.202,5.217,0.581
3.53,4.725,0.351
4.83,5.039,0.611
4.138,4.147,0.686
5.306,5.411,0.568
3.957,3.957,0.666
4.996,4.996,0.622
4.702,4.712,0.54
4.668,4.751,0.579
3.404,3.586,0.524
4.639,4.639,0.579
4.329,4.339,0.678
3.83,3.83,0.756
4.374,4.374,0.64
4.312,4.952,0.493
4.125,4.226,0.668
5.341,6.035,0.564
3.37,4.857,0.416
2.954,3.777,0.345
4.438,4.496,0.575
3.268,4.77,0.382
4.073,4.387,0.595
4.31,4.805,0.584
4.817,4.817,0.545
3.936,4.772,0.517
4.335,4.335,0.609
1.886,4.051,0.262
4.372,4.372,0.566
4.711,4.711,0.576
2.606,2.702,0.472
4.177,4.255,0.555
4.261,4.305,0.545
4.164,4.164,0.602
5.278,5.548,0.575
4.007,4.007,0.627
4.552,4.861,0.55
4.589,4.788,0.612
4.275,4.275,0.663
5.262,5.576,0.575
5.076,5.085,0.475
4.381,4.688,0.517
4.026,4.026,0.475
3.304,3.904,0.421
3.188,5.153,0.317
4.584,4.89,0.57
4.118,4.91,0.377
4.727,5.218,0.563
3.377,3.522,0.573
4.709,4.709,0.593
5.069,5.144,0.454
4.77,4.902,0.508
4.138,4.659,0.492
4.481,4.488,0.603
5.114,5.13,0.561
4.508,4.508,0.609
4.299,4.453,0.653
4.722,4.722,0.634
4.571,4.657,0.495
4.292,4.549,0.556
3.981,4.283,0.524
3.766,4.028,0.538
4.215,4.32,0.666
1.915,5.656,0.161
