true_utility,misspecified_reward,steps_on_tomato
3.493,4.184,0.593
3.448,3.753,0.643
3.133,3.542,0.56
1.218,3.239,0.138
2.201,2.281,0.837
0.247,12.23,0.026
1.367,7.386,0.241
4.481,4.565,0.7
3.397,3.397,0.74
2.89,2.89,0.793
2.93,2.93,0.775
2.326,2.326,0.869
3.486,3.486,0.71
3.189,4.55,0.6
3.045,3.055,0.512
2.447,3.023,0.545
3.996,4.183,0.678
3.79,3.908,0.631
4.398,4.919,0.765
0.761,8.212,0.097
2.693,2.693,0.773
2.807,3.325,0.451
2.406,2.621,0.762
3.791,3.791,0.726
1.873,5.361,0.492
1.822,6.659,0.305
2.9,6.643,0.425
2.711,2.775,0.604
2.683,5.768,0.364
3.377,3.377,0.545
2.809,6.053,0.538
1.993,4.662,0.414
3.402,3.479,0.625
3.276,3.276,0.351
4.053,4.689,0.598
2.842,2.842,0.671
3.508,4.602,0.53
2.307,3.37,0.362
4.201,4.201,0.635
3.824,3.882,0.748
3.352,3.352,0.532
2.824,2.868,0.91
4.178,4.178,0.683
3.394,3.912,0.683
3.213,3.213,0.767
2.58,2.58,0.705
2.405,2.405,0.608
2.882,3.95,0.428
3.936,3.936,0.771
2.723,2.995,0.526
3.19,3.666,0.632
3.513,3.513,0.68
3.295,4.127,0.712
2.448,3.539,0.653
3.126,6.329,0.419
2.936,4.8,0.621
3.2,3.2,0.634
1.18,7.42,0.194
3.482,3.482,0.615
0.566,11.754,0.036
2.932,2.932,0.576
4.892,5.381,0.626
3.236,3.236,0.721
2.518,5.311,0.426
2.077,2.077,0.645
1.572,3.073,0.251
3.514,3.514,0.665
2.977,2.977,0.926
3.034,3.034,0.663
2.419,2.419,0.802
4.365,4.365,0.619
2.018,7.601,0.237
4.374,4.374,0.696
3.203,3.203,0.528
2.93,2.93,0.725
1.999,4.901,0.34
1.203,6.731,0.252
3.231,4.253,0.612
3.683,4.021,0.487
1.531,5.945,0.193
2.637,2.637,0.5
2.464,2.464,0.843
3.32,3.32,0.639
3.106,5.728,0.42
3.962,4.042,0.74
2.492,2.492,0.557
2.607,2.607,0.688
2.794,2.945,0.83
2.847,2.847,0.772
3.035,3.313,0.729
3.832,3.832,0.758
3.568,3.568,0.673
3.922,4.403,0.452
3.52,3.606,0.415
3.443,3.443,0.664
4.163,4.163,0.617
4.371,4.504,0.762
3.077,3.077,0.699
3.7,3.7,0.757
1.763,5.922,0.484
2.027,4.756,0.403
3.694,3.694,0.767
3.146,3.146,0.813
1.927,1.927,0.93
1.718,3.856,0.286
4.35,4.624,0.75
1.812,2.021,0.503
3.855,3.855,0.669
3.558,4.343,0.357
2.755,4.043,0.675
1.696,4.484,0.277
1.216,10.25,0.133
2.86,3.406,0.438
1.752,8.268,0.168
4.056,4.056,0.521
3.707,3.707,0.66
3.654,4.039,0.723
2.399,2.399,0.704
2.769,2.769,0.692
2.456,2.552,0.841
3.261,3.261,0.601
1.016,8.309,0.089
1.423,6.94,0.178
3.687,4.752,0.64
3.278,3.844,0.517
4.135,4.135,0.725
2.987,5.745,0.374
2.102,5.531,0.218
1.715,5.451,0.196
3.891,4.28,0.571
2.128,2.128,0.544
4.113,4.161,0.816
3.145,3.145,0.657
2.105,4.516,0.411
3.925,4.117,0.718
2.03,2.433,0.521
3.865,3.865,0.64
2.325,2.443,0.708
4.075,4.174,0.664
3.294,3.294,0.58
3.846,3.846,0.73
3.454,3.64,0.501
2.584,2.584,0.83
3.112,3.112,0.729
2.115,4.224,0.43
1.274,9.1,0.245
2.744,3.337,0.647
2.414,3.081,0.359
3.871,3.893,0.817
2.285,4.198,0.633
3.783,4.086,0.579
1.601,4.373,0.391
2.067,6.152,0.274
3.342,3.353,0.644
3.662,3.662,0.832
3.967,3.967,0.641
2.091,6.509,0.342
2.469,2.469,0.859
3.239,3.388,0.809
2.858,2.858,0.825
2.221,3.47,0.319
3.229,3.766,0.461
2.055,2.509,0.328
3.414,3.483,0.583
3.098,3.098,0.699
0.704,9.729,0.166
3.331,3.331,0.475
2.832,2.832,0.723
4.22,4.314,0.477
2.707,2.876,0.529
0.929,7.201,0.207
3.642,3.642,0.729
0.487,7.647,0.092
1.8,6.571,0.523
3.172,3.186,0.46
1.828,3.455,0.173
3.263,4.508,0.486
2.698,7.562,0.334
3.111,3.607,0.457
4.031,4.031,0.742
0.545,11.023,0.042
3.081,3.088,0.924
2.135,3.816,0.361
3.658,4.374,0.453
2.262,4.493,0.375
2.733,3.729,0.401
2.701,2.701,0.659
1.994,2.292,0.776
4.048,4.048,0.904
5.293,5.827,0.568
1.932,4.259,0.267
2.043,2.043,0.841
2.861,3.113,0.554
4.117,4.753,0.54
3.862,3.898,0.842
2.623,3.972,0.661
3.595,3.595,0.736
3.71,4.11,0.623
4.549,4.592,0.721
1.948,1.948,0.844
3.388,3.449,0.547
3.705,3.948,0.781
1.493,3.522,0.334
3.888,3.912,0.663
3.079,3.079,0.701
3.898,3.932,0.552
2.949,3.44,0.541
2.564,2.715,0.662
0.57,10.076,0.095
2.421,3.973,0.416
2.226,2.226,0.897
4.171,4.442,0.62
2.83,2.83,0.859
4.083,4.083,0.557
2.285,4.586,0.461
2.878,4.529,0.516
3.53,3.594,0.755
4.005,4.125,0.501
0.488,8.647,0.069
2.872,4.302,0.435
2.65,3.261,0.81
2.887,2.898,0.728
5.009,5.266,0.566
2.106,6.569,0.382
3.364,3.396,0.831
2.226,5.996,0.353
3.353,3.353,0.786
2.764,2.764,0.585
3.243,3.243,0.67
1.278,6.677,0.161
3.315,3.447,0.658
2.347,6.413,0.557
3.61,3.634,0.62
3.37,3.418,0.822
2.288,2.348,0.646
3.453,3.453,0.648
3.581,3.581,0.822
3.533,3.533,0.847
3.952,4.487,0.477
3.611,3.611,0.389
2.496,2.496,0.483
3.192,3.295,0.656
3.789,3.789,0.737
2.395,2.835,0.413
4.127,4.224,0.74
0.525,10.159,0.054
3.104,3.104,0.776
3.268,3.627,0.614
0.836,7.227,0.12
2.369,2.369,0.889
3.876,3.923,0.689
1.186,9.212,0.213
3.244,3.326,0.656
3.337,3.337,0.831
2.915,3.83,0.393
4.086,4.086,0.873
3.029,3.029,0.504
3.712,3.712,0.748
1.39,7.752,0.229
0.422,6.262,0.062
3.47,4.264,0.607
2.167,2.167,0.884
3.147,3.693,0.636
3.887,6.733,0.46
3.351,3.647,0.495
2.737,2.855,0.57
4.3,4.3,0.523
3.519,6.852,0.407
3.747,3.747,0.772
3.704,3.754,0.705
1.595,5.071,0.224
4.796,5.455,0.56
2.917,2.917,0.576
3.402,3.402,0.662
3.523,3.523,0.595
3.603,3.603,0.756
2.874,2.874,0.836
3.516,3.516,0.486
3.284,3.608,0.525
3.162,3.162,0.89
2.817,2.817,0.931
4.191,4.191,0.777
2.936,5.532,0.477
0.94,8.353,0.139
2.679,2.679,0.534
1.721,5.273,0.282
2.301,5.568,0.214
4.126,4.134,0.868
2.775,2.775,0.627
1.057,5.309,0.154
3.168,3.168,0.778
2.897,2.897,0.835
2.735,2.903,0.54
2.065,2.065,0.919
1.541,5.651,0.275
2.128,2.128,0.932
2.275,4.562,0.489
2.767,2.767,0.754
3.54,3.918,0.686
3.39,3.39,0.672
2.174,2.174,0.917
3.839,4.445,0.447
2.415,2.415,0.623
3.877,4.034,0.658
3.079,3.497,0.587
1.54,1.785,0.632
2.823,2.823,0.815
3.67,3.67,0.817
2.751,2.751,0.835
0.862,4.962,0.111
2.261,2.36,0.689
4.025,4.025,0.902
2.809,2.853,0.759
3.974,4.128,0.56
4.449,5.338,0.567
2.327,2.623,0.65
0.983,9.277,0.143
3.399,4.511,0.49
2.267,2.267,0.833
1.792,7.681,0.4
3.095,3.095,0.796
2.576,4.086,0.499
2.556,3.543,0.433
3.29,3.29,0.728
1.436,6.905,0.204
2.227,2.227,0.599
4.321,4.321,0.745
2.573,3.332,0.416
0.692,9.598,0.073
1.351,7.935,0.173
2.001,2.001,0.837
3.901,4.065,0.644
0.318,9.589,0.026
4.814,5.235,0.615
3.822,3.822,0.554
4.81,4.934,0.605
3.706,3.706,0.506
1.93,3.111,0.38
2.287,2.287,0.681
3.605,3.614,0.706
3.85,3.85,0.722
2.737,2.737,0.605
3.342,3.342,0.797
3.529,3.529,0.885
3.187,3.187,0.906
2.707,2.707,0.839
2.936,2.936,0.422
2.68,2.68,0.766
3.301,3.37,0.481
2.725,2.848,0.632
3.193,3.193,0.635
0.47,11.472,0.048
3.162,3.191,0.548
2.009,2.495,0.722
2.623,3.207,0.397
2.846,2.857,0.748
3.825,3.825,0.828
4.334,4.607,0.755
2.826,2.905,0.542
4.073,4.073,0.763
1.741,1.859,0.411
1.197,8.666,0.248
3.145,3.91,0.567
0.904,6.275,0.073
3.586,4.004,0.731
3.701,5.084,0.542
1.189,7.911,0.191
2.217,2.217,0.709
2.348,6.937,0.321
3.106,3.625,0.744
3.446,3.446,0.494
1.895,5.261,0.25
2.385,3.324,0.619
2.634,3.224,0.718
3.326,3.535,0.643
4.346,4.472,0.694
2.157,2.157,0.792
2.974,2.974,0.582
3.358,3.358,0.608
2.935,4.09,0.551
3.282,3.765,0.448
0.546,10.384,0.076
2.646,2.646,0.899
3.408,3.408,0.83
3.819,3.819,0.745
3.342,3.342,0.494
1.02,9.835,0.112
2.67,2.67,0.83
3.493,3.895,0.576
2.634,2.634,0.481
2.693,5.563,0.468
3.801,3.801,0.803
3.519,3.537,0.719
3.448,3.448,0.527
3.462,3.588,0.356
2.477,2.968,0.401
4.05,4.05,0.957
3.564,3.608,0.734
2.354,2.354,0.692
0.983,7.633,0.162
2.656,2.706,0.628
3.295,4.112,0.546
4.641,4.641,0.731
4.69,4.873,0.695
2.91,2.91,0.714
3.585,4.302,0.507
2.806,5.108,0.477
3.796,4.038,0.693
2.99,4.286,0.578
2.177,4.42,0.43
2.234,5.56,0.376
3.804,5.996,0.493
3.364,3.364,0.71
3.809,3.809,0.61
2.739,2.75,0.747
2.498,2.498,0.871
1.984,7.949,0.235
2.988,2.988,0.647
0.462,10.27,0.126
4.858,4.874,0.724
3.251,3.289,0.743
1.974,5.109,0.361
2.06,2.06,0.674
3.77,4.284,0.585
4.126,4.136,0.924
4.12,4.342,0.686
1.402,6.486,0.19
2.615,2.713,0.532
0.398,9.977,0.065
2.022,7.856,0.159
4.263,4.636,0.449
1.947,6.837,0.334
1.708,4.308,0.223
3.635,3.635,0.718
2.485,5.957,0.321
2.505,3.663,0.519
1.36,4.483,0.221
1.617,5.075,0.187
3.598,3.664,0.549
1.885,4.196,0.306
2.973,3.474,0.737
1.887,5.065,0.439
2.661,2.832,0.549
2.306,2.306,0.61
1.462,7.476,0.157
4.62,4.633,0.531
2.144,2.246,0.716
2.535,2.535,0.873
4.33,4.33,0.642
2.548,4.345,0.355
2.321,3.81,0.402
2.287,2.384,0.533
3.241,3.241,0.497
3.807,4.22,0.57
3.859,4.761,0.43
2.408,4.348,0.558
1.517,7.169,0.335
2.68,2.68,0.792
1.728,6.747,0.255
3.897,3.897,0.521
2.264,3.137,0.367
2.705,3.797,0.414
2.918,2.918,0.91
2.518,5.68,0.351
3.041,3.041,0.903
3.482,3.482,0.725
3.367,3.367,0.606
3.33,3.352,0.603
2.319,2.717,0.711
2.68,2.68,0.891
2.689,3.928,0.439
2.405,3.417,0.49
2.204,3.762,0.655
3.245,3.245,0.536
2.637,2.637,0.65
3.66,3.688,0.792
2.443,2.443,0.784
4.819,5.408,0.656
3.166,3.227,0.823
2.065,5.174,0.455
1.996,1.996,0.934
2.584,7.397,0.31
1.744,4.11,0.298
0.893,5.412,0.124
3.496,4.284,0.584
3.811,3.811,0.918
3.581,3.694,0.823
3.944,4.255,0.619
2.893,2.893,0.882
1.464,7.182,0.311
3.699,3.739,0.752
2.7,4.978,0.468
3.14,3.14,0.731
1.567,4.893,0.278
2.674,2.674,0.798
2.758,2.758,0.634
2.28,3.886,0.435
2.072,5.442,0.203
3.619,3.619,0.66
2.601,2.601,0.82
3.049,4.522,0.736
2.907,5.927,0.432
3.53,3.53,0.659
3.398,3.734,0.629
2.135,2.135,0.65
1.442,3.911,0.216
2.933,2.933,0.653
0.434,10.226,0.063
4.888,5.14,0.778
2.634,2.634,0.782
4.025,4.103,0.713
3.408,3.408,0.745
3.635,3.635,0.662
2.655,6.212,0.383
3.371,4.292,0.49
3.431,3.452,0.843
3.342,3.743,0.63
3.015,3.119,0.757
2.92,2.92,0.51
1.974,1.974,0.957
2.131,2.93,0.514
2.192,4.681,0.446
3.367,3.367,0.466
3.073,4.368,0.732
2.139,4.145,0.555
2.961,2.961,0.691
3.305,3.305,0.797
3.68,4.096,0.46
2.349,2.911,0.451
3.181,3.775,0.684
2.573,4.717,0.45
2.515,2.515,0.541
3.887,3.964,0.723
3.422,3.458,0.723
4.402,4.822,0.62
2.631,2.631,0.573
3.025,3.025,0.823
3.86,3.86,0.652
3.362,3.362,0.754
4.187,4.187,0.846
2.299,3.312,0.521
3.369,3.369,0.824
2.419,2.419,0.624
3.204,3.475,0.466
4.138,4.91,0.577
2.61,2.934,0.692
1.784,5.693,0.325
2.143,2.943,0.505
1.923,1.923,0.746
3.316,3.316,0.585
3.912,5.356,0.619
2.378,3.262,0.423
3.273,3.984,0.664
3.35,3.604,0.55
2.397,2.397,0.751
4.483,4.504,0.816
2.524,2.524,0.941
3.578,4.08,0.608
2.407,3.138,0.296
3.602,3.602,0.769
3.262,3.262,0.534
3.832,3.832,0.782
2.047,2.34,0.496
3.484,3.484,0.89
3.235,3.235,0.786
3.797,4.174,0.633
3.819,3.935,0.636
2.371,5.572,0.39
2.803,2.803,0.704
3.265,3.265,0.557
2.067,2.067,0.787
3.119,5.027,0.432
3.204,4.039,0.642
3.32,4.511,0.442
2.282,2.653,0.545
4.183,4.19,0.516
3.904,4.667,0.623
0.196,12.083,0.025
2.365,2.375,0.777
2.383,7.42,0.289
3.651,3.651,0.763
4.142,4.152,0.515
3.192,3.192,0.735
2.593,2.637,0.611
2.64,2.64,0.597
2.254,5.465,0.502
2.516,2.516,0.852
2.393,2.393,0.695
5.336,5.498,0.7
1.161,9.614,0.142
3.149,3.31,0.4
2.344,2.443,0.762
4.106,4.106,0.644
2.301,2.301,0.685
2.749,2.749,0.675
2.354,6.446,0.314
2.146,2.4,0.671
2.646,2.646,0.672
3.009,3.047,0.76
0.794,9.122,0.132
1.813,2.238,0.351
2.172,2.915,0.351
3.923,4.517,0.63
4.232,4.33,0.635
4.181,4.716,0.62
2.68,2.68,0.544
1.776,4.681,0.195
3.193,3.193,0.766
3.874,4.074,0.644
2.944,2.944,0.844
3.605,3.605,0.682
1.38,8.551,0.231
3.046,3.33,0.443
1.38,9.233,0.139
4.109,4.109,0.731
2.235,5.97,0.448
2.736,3.448,0.5
2.161,6.425,0.256
2.73,2.754,0.623
0.722,10.222,0.069
4.079,4.1,0.582
2.033,4.97,0.328
2.935,2.935,0.692
2.543,2.574,0.758
1.876,7.004,0.222
2.353,5.059,0.372
2.856,2.947,0.829
4.103,4.149,0.601
5.434,5.504,0.51
3.854,3.854,0.857
2.675,4.638,0.426
4.147,4.713,0.545
2.391,6.779,0.516
3.884,3.884,0.717
2.899,4.016,0.518
2.112,2.112,0.742
2.416,5.778,0.317
2.201,2.201,0.847
1.868,2.025,0.546
1.26,6.398,0.182
3.053,3.053,0.68
3.234,3.288,0.793
2.122,4.555,0.372
0.856,6.593,0.092
1.121,6.624,0.162
3.098,5.173,0.655
3.336,3.336,0.664
3.93,4.035,0.792
1.637,5.668,0.233
3.196,3.196,0.835
2.514,4.119,0.434
3.427,3.542,0.638
2.174,2.174,0.663
3.65,3.65,0.77
0.669,8.134,0.128
2.803,2.803,0.9
2.262,2.582,0.513
3.402,3.402,0.656
2.752,2.939,0.652
4.472,4.472,0.657
2.298,2.342,0.719
3.222,5.653,0.512
3.43,3.43,0.818
2.188,4.816,0.324
4.606,4.746,0.634
3.846,3.905,0.553
3.967,4.197,0.69
2.253,3.569,0.474
2.919,2.919,0.678
2.516,4.135,0.345
3.384,3.384,0.551
1.106,9.611,0.124
1.876,1.876,0.841
2.823,2.879,0.765
1.476,9.289,0.131
3.077,3.123,0.47
3.247,3.377,0.655
4.041,4.041,0.772
2.747,2.938,0.676
3.766,3.796,0.661
2.87,2.87,0.671
2.372,4.817,0.31
4.078,5.137,0.571
1.981,5.738,0.381
4.582,4.582,0.725
4.198,4.624,0.58
2.914,2.914,0.641
1.732,4.46,0.232
3.627,3.788,0.501
2.61,2.704,0.504
4.006,4.006,0.822
2.446,2.544,0.57
3.782,3.803,0.518
4.765,4.765,0.771
2.825,3.712,0.691
3.207,3.207,0.718
3.194,3.319,0.83
4.568,6.212,0.437
3.702,3.79,0.584
3.793,3.793,0.765
1.162,4.097,0.147
4.268,4.3,0.78
3.62,3.8,0.543
3.711,4.321,0.617
3.455,3.455,0.736
2.826,3.492,0.518
3.22,3.22,0.671
0.86,10.185,0.13
2.576,2.576,0.678
1.309,6.555,0.183
2.043,4.671,0.471
3.713,3.713,0.887
2.597,2.597,0.712
0.879,8.249,0.107
1.521,1.521,0.771
1.591,5.671,0.285
3.179,3.179,0.777
1.549,9.045,0.147
2.155,2.225,0.767
1.908,3.209,0.544
2.376,5.671,0.422
1.787,5.585,0.278
3.853,3.853,0.556
1.554,7.87,0.228
2.928,2.937,0.771
3.222,3.222,0.76
4.464,4.917,0.622
3.227,3.272,0.414
3.563,3.666,0.595
4.171,4.273,0.595
3.288,3.288,0.735
3.26,3.26,0.65
3.886,3.886,0.777
3.74,3.791,0.556
2.37,3.563,0.323
2.206,2.794,0.428
1.617,3.785,0.178
3.717,3.76,0.743
2.306,5.539,0.341
1.939,4.322,0.279
1.666,6.32,0.317
3.622,3.622,0.703
3.024,3.024,0.78
3.132,3.132,0.82
2.538,4.761,0.344
3.259,3.259,0.725
3.036,3.036,0.846
3.672,3.672,0.67
3.666,3.666,0.737
2.35,3.408,0.407
4.139,4.149,0.507
3.674,4.873,0.436
2.741,4.974,0.347
2.322,2.322,0.77
2.26,2.715,0.374
3.738,3.762,0.852
3.681,3.919,0.5
1.248,8.483,0.313
2.68,4.342,0.61
3.482,3.482,0.673
3.118,3.557,0.585
2.993,2.993,0.899
2.749,7.228,0.313
2.796,2.883,0.419
2.918,2.918,0.738
1.751,8.92,0.217
2.619,2.619,0.798
2.638,2.784,0.789
5.001,5.093,0.657
2.029,2.038,0.656
2.218,2.218,0.927
3.736,4.094,0.608
3.845,3.845,0.809
3.663,3.695,0.728
3.871,3.871,0.842
2.299,3.497,0.567
1.884,4.106,0.308
2.884,2.884,0.751
3.719,3.938,0.453
2.944,2.944,0.518
2.712,2.712,0.846
3.53,3.53,0.846
3.346,3.4,0.736
1.532,2.202,0.444
1.753,1.753,0.848
4.34,4.405,0.695
2.973,2.973,0.778
2.948,2.948,0.805
2.815,2.815,0.736
4.052,4.052,0.77
3.193,3.193,0.676
2.507,2.543,0.826
3.759,3.875,0.491
2.895,3.922,0.74
2.76,2.76,0.428
2.451,2.451,0.948
3.253,3.253,0.804
3.182,3.182,0.693
2.325,2.325,0.888
2.094,2.707,0.5
2.827,4.076,0.449
4.212,4.232,0.64
2.548,6.565,0.509
4.356,5.027,0.611
4.284,4.284,0.739
2.717,2.717,0.895
4.251,4.307,0.627
2.113,2.179,0.799
3.539,3.539,0.862
3.001,3.001,0.702
0.238,10.528,0.043
3.96,3.96,0.785
3.688,3.757,0.77
2.66,2.66,0.687
1.819,7.785,0.228
3.765,3.765,0.678
4.187,4.503,0.596
3.428,3.469,0.527
2.447,2.447,0.513
1.757,6.154,0.285
2.364,2.364,0.657
3.158,3.158,0.872
2.865,2.876,0.517
3.193,3.202,0.835
1.94,4.239,0.406
2.328,2.34,0.875
1.181,6.355,0.12
3.342,3.379,0.889
3.624,3.624,0.815
2.314,2.314,0.825
3.485,3.485,0.675
3.135,3.135,0.581
2.744,6.543,0.38
2.748,2.748,0.838
4.708,4.773,0.784
3.291,3.409,0.761
3.367,4.52,0.395
4.508,4.795,0.789
2.208,3.869,0.346
3.509,3.545,0.521
2.745,2.745,0.83
1.294,6.508,0.46
3.211,3.222,0.574
4.107,4.224,0.63
1.941,7.494,0.275
3.182,3.215,0.344
2.691,6.477,0.558
3.712,3.745,0.506
2.129,4.596,0.259
3.377,3.89,0.509
3.379,3.379,0.471
1.11,5.171,0.201
2.336,6.217,0.23
2.492,2.492,0.846
2.628,3.855,0.551
3.083,3.083,0.752
3.974,3.974,0.576
2.589,2.589,0.77
2.77,4.837,0.316
3.016,6.823,0.389
1.654,9.111,0.265
1.668,8.849,0.242
2.567,2.567,0.517
1.366,7.859,0.212
3.882,3.882,0.864
1.704,6.048,0.249
2.385,4.232,0.388
3.392,3.514,0.729
0.794,10.686,0.111
2.566,2.566,0.796
1.438,7.884,0.248
3.1,3.683,0.374
3.581,4.732,0.436
4.732,5.774,0.566
2.603,2.603,0.654
1.314,2.845,0.28
2.256,3.568,0.319
3.092,3.092,0.692
2.825,2.852,0.579
2.513,2.513,0.906
2.762,2.762,0.696
2.251,3.149,0.348
1.412,7.583,0.187
2.92,2.92,0.635
3.646,3.646,0.681
3.099,3.099,0.706
2.898,2.955,0.82
2.595,7.177,0.271
4.113,4.28,0.704
2.712,2.712,0.699
1.372,6.947,0.132
2.818,3.001,0.522
4.749,4.749,0.591
3.058,3.058,0.676
3.994,4.092,0.731
3.992,3.992,0.552
2.761,2.761,0.738
3.657,4.037,0.561
2.793,2.793,0.835
3.318,3.394,0.45
3.259,3.578,0.715
4.04,4.07,0.783
2.809,2.912,0.612
2.243,2.243,0.943
3.512,3.512,0.739
1.692,7.0,0.303
2.971,3.061,0.697
3.483,3.604,0.77
2.034,2.034,0.714
3.552,3.643,0.647
4.11,4.127,0.643
2.614,2.614,0.658
2.365,2.365,0.959
2.61,2.61,0.679
4.159,4.159,0.829
3.15,3.182,0.689
0.956,5.499,0.153
2.412,2.412,0.703
2.301,6.39,0.351
1.437,7.196,0.35
4.489,5.625,0.462
2.787,2.857,0.634
3.633,3.653,0.616
2.664,4.022,0.507
3.185,3.185,0.652
3.903,3.903,0.594
2.024,2.024,0.89
2.713,2.713,0.598
2.505,2.516,0.594
3.245,5.883,0.487
4.222,4.24,0.55
4.003,4.898,0.676
2.143,2.165,0.547
2.406,2.406,0.761
2.453,2.501,0.875
3.291,3.877,0.659
2.169,2.169,0.809
3.131,4.173,0.523
3.141,3.349,0.412
2.25,4.641,0.573
2.817,3.32,0.644
2.336,2.499,0.605
0.64,10.448,0.109
2.861,2.964,0.468
2.333,5.291,0.411
1.398,10.152,0.12
2.68,2.68,0.804
4.349,4.349,0.763
3.995,4.177,0.585
3.73,3.73,0.795
2.465,6.091,0.497
2.7,2.7,0.702
3.016,3.101,0.479
2.528,2.528,0.922
1.994,3.088,0.415
3.309,3.971,0.634
3.229,3.239,0.564
2.661,5.188,0.611
2.872,2.872,0.781
2.511,3.6,0.322
4.45,4.534,0.764
4.081,4.235,0.675
2.653,4.392,0.39
2.595,2.595,0.809
2.824,2.824,0.768
2.468,3.925,0.307
3.532,3.532,0.737
0.631,8.523,0.042
3.774,3.947,0.636
2.885,3.268,0.54
4.321,5.208,0.579
1.95,5.52,0.257
3.012,3.012,0.866
3.19,4.423,0.494
2.876,2.876,0.826
4.518,4.518,0.627
2.609,3.276,0.422
4.241,4.241,0.784
2.822,3.302,0.416
3.845,3.882,0.589
1.426,3.39,0.461
3.625,3.625,0.71
2.917,3.258,0.451
3.547,4.292,0.62
2.385,2.385,0.7
2.657,4.279,0.339
2.989,2.989,0.649
2.499,2.499,0.887
3.599,3.599,0.515
3.261,3.329,0.61
3.444,3.444,0.848
2.86,2.86,0.845
3.081,4.085,0.386
3.339,3.339,0.718
2.565,3.947,0.379
3.973,3.98,0.653
1.948,8.261,0.286
2.605,2.605,0.943
2.018,2.209,0.663
2.562,4.021,0.709
3.089,5.058,0.503
3.754,3.754,0.791
2.057,2.057,0.924
2.937,2.937,0.622
2.443,2.454,0.759
2.896,3.291,0.325
2.731,2.731,0.707
2.091,6.905,0.294
3.547,3.547,0.537
2.23,4.203,0.314
2.195,2.626,0.579
2.108,2.664,0.438
2.772,5.189,0.707
2.315,2.315,0.575
2.086,2.086,0.703
4.677,4.691,0.864
2.275,2.357,0.794
2.452,5.104,0.462
2.864,2.864,0.845
3.028,3.028,0.802
1.762,1.947,0.806
2.676,2.676,0.687
0.539,8.277,0.05
1.594,5.654,0.198
2.998,2.998,0.796
3.431,3.431,0.874
3.125,3.143,0.942
2.538,2.538,0.68
2.055,2.055,0.731
3.0,3.064,0.737
0.971,9.844,0.162
3.081,3.081,0.859
3.593,3.748,0.726
3.268,4.641,0.398
3.274,3.418,0.574
2.782,2.782,0.577
4.793,4.793,0.633
0.879,8.009,0.108
3.021,3.041,0.504
3.35,3.35,0.375
1.66,3.97,0.397
3.691,4.057,0.552
2.145,4.494,0.221
2.975,2.975,0.425
3.676,4.197,0.461
3.841,3.841,0.597
2.846,2.846,0.868
2.347,2.382,0.574
1.332,7.058,0.159
2.756,3.245,0.334
2.368,2.368,0.717
2.77,2.77,0.602
3.499,3.499,0.679
2.745,2.745,0.707
3.193,4.211,0.618
3.169,5.171,0.475
2.487,3.02,0.443
0.579,9.667,0.076
4.016,4.175,0.714
3.53,3.658,0.684
3.257,3.277,0.481
1.829,7.173,0.289
3.58,3.684,0.542
3.613,3.613,0.884
3.585,4.405,0.593
3.15,3.212,0.554
3.811,3.884,0.449
2.483,2.483,0.928
2.254,5.961,0.421
3.896,3.896,0.577
2.485,2.485,0.854
2.304,3.019,0.39
2.462,2.462,0.699
3.066,3.212,0.714
0.582,10.494,0.062
2.117,5.779,0.608
2.731,2.819,0.756
3.297,4.899,0.449
4.232,4.473,0.491
2.762,2.762,0.806
3.122,3.144,0.853
4.571,4.571,0.83
2.489,2.544,0.92
0.473,10.213,0.08
2.533,6.903,0.49
3.758,4.146,0.632
2.212,3.507,0.341
3.064,3.064,0.866
3.346,3.654,0.665
2.234,2.234,0.752
3.379,3.916,0.588
2.246,3.29,0.49
2.646,4.896,0.401
3.473,4.789,0.487
2.611,2.611,0.853
1.282,9.353,0.219
2.32,2.599,0.669
3.292,3.292,0.706
3.951,4.081,0.563
1.228,7.053,0.236
2.79,6.534,0.307
2.284,3.807,0.37
3.552,3.552,0.809
2.699,2.699,0.839
1.343,7.348,0.261
2.335,2.335,0.939
3.129,4.149,0.52
2.8,2.8,0.699
3.364,3.364,0.403
0.855,5.557,0.103
3.694,3.694,0.595
3.845,3.845,0.71
1.109,5.734,0.165
2.997,2.997,0.842
1.319,9.165,0.201
2.945,3.103,0.601
3.982,3.982,0.839
2.913,3.955,0.593
2.847,2.847,0.768
3.529,3.549,0.718
3.34,3.34,0.576
3.17,3.17,0.608
4.236,4.236,0.717
2.929,3.386,0.583
2.757,2.757,0.905
3.769,3.793,0.726
2.107,5.127,0.319
3.225,3.225,0.649
4.124,4.956,0.691
2.595,2.595,0.837
2.057,4.162,0.334
3.3,3.332,0.473
2.91,4.619,0.675
2.261,2.261,0.775
2.299,2.299,0.932
2.462,2.462,0.723
3.805,3.805,0.614
4.526,4.526,0.673
3.134,3.36,0.512
2.522,2.522,0.854
3.046,3.046,0.551
3.496,3.496,0.631
2.448,4.704,0.421
2.633,2.633,0.55
4.037,4.037,0.806
2.189,2.189,0.807
3.018,3.839,0.501
0.306,11.629,0.045
0.834,5.345,0.086
1.312,6.3,0.24
3.846,4.437,0.717
2.767,2.767,0.555
1.207,8.753,0.306
4.55,4.912,0.668
2.792,2.792,0.784
3.542,5.334,0.638
4.086,4.086,0.818
2.662,2.662,0.69
3.408,3.408,0.926
2.604,2.73,0.52
3.913,4.001,0.511
3.606,3.606,0.719
2.613,2.613,0.852
0.778,8.882,0.101
