true_utility,misspecified_reward,steps_on_tomato
5.548,5.751,0.549
5.168,5.433,0.533
5.186,5.327,0.597
5.95,6.134,0.535
5.305,5.359,0.608
5.527,5.755,0.547
5.421,5.568,0.526
4.996,5.292,0.559
5.485,5.533,0.574
5.615,5.905,0.536
5.745,5.863,0.577
5.47,5.645,0.547
5.594,5.876,0.575
4.982,5.135,0.541
5.092,5.256,0.584
5.178,5.377,0.583
5.464,5.754,0.599
5.308,5.406,0.586
4.724,4.928,0.563
5.239,5.513,0.572
5.328,5.495,0.587
5.102,5.278,0.551
4.904,5.05,0.504
5.097,5.299,0.544
5.605,5.75,0.583
5.518,5.682,0.593
5.611,5.618,0.592
5.541,5.8,0.55
4.813,5.178,0.535
6.042,6.184,0.559
5.147,5.429,0.488
5.08,5.299,0.544
5.17,5.661,0.494
5.604,5.825,0.532
5.321,5.426,0.599
5.518,5.589,0.604
5.38,5.601,0.49
5.151,5.568,0.538
5.591,5.907,0.521
5.161,5.381,0.541
5.498,5.705,0.53
5.805,5.867,0.564
5.538,5.704,0.55
5.234,5.296,0.6
6.15,6.164,0.619
5.458,5.588,0.56
5.12,5.374,0.511
5.313,5.63,0.549
5.411,5.556,0.554
5.685,5.747,0.621
5.735,5.815,0.596
5.169,5.375,0.548
4.67,5.046,0.544
5.745,5.784,0.599
5.341,5.535,0.551
5.494,5.905,0.518
5.64,5.765,0.573
5.338,5.611,0.526
5.558,5.754,0.573
5.71,5.786,0.575
5.422,5.646,0.57
5.067,5.094,0.595
5.615,5.658,0.568
5.153,5.265,0.567
5.674,5.791,0.553
5.427,5.627,0.537
5.217,5.37,0.542
5.407,5.431,0.611
5.225,5.284,0.627
4.939,5.189,0.551
5.059,5.24,0.543
5.319,5.509,0.574
5.974,6.073,0.583
5.378,5.402,0.588
5.49,5.617,0.597
5.472,5.706,0.569
5.76,5.881,0.607
5.522,5.67,0.585
5.732,5.808,0.601
5.351,5.536,0.587
6.154,6.223,0.633
5.669,5.732,0.605
5.264,5.347,0.611
5.061,5.298,0.552
5.45,5.636,0.599
5.976,6.076,0.557
5.597,5.722,0.583
5.568,5.623,0.57
5.494,5.574,0.601
5.655,6.161,0.492
4.87,5.266,0.491
4.975,5.189,0.562
5.544,5.688,0.534
5.124,5.282,0.543
5.036,5.114,0.564
5.162,5.355,0.579
4.823,5.1,0.524
5.836,5.895,0.608
5.239,5.466,0.579
5.72,6.014,0.569
5.599,5.698,0.603
5.545,5.812,0.54
5.196,5.467,0.545
5.781,5.932,0.577
4.662,5.154,0.482
5.289,5.373,0.591
5.628,5.811,0.565
5.803,5.869,0.617
5.711,5.865,0.533
5.167,5.713,0.537
5.081,5.485,0.516
5.745,5.777,0.56
5.486,5.674,0.575
5.539,5.668,0.599
5.38,5.456,0.553
5.953,6.051,0.588
5.563,5.77,0.559
5.457,5.463,0.586
4.865,5.112,0.56
5.549,5.852,0.504
5.758,5.802,0.6
5.776,5.783,0.603
5.276,5.429,0.561
5.888,5.974,0.58
5.614,5.756,0.58
5.613,5.8,0.552
5.0,5.405,0.523
5.281,5.597,0.547
5.213,5.497,0.564
5.776,5.876,0.615
5.884,6.115,0.556
5.823,5.888,0.537
5.185,5.507,0.531
6.003,6.254,0.62
5.436,5.657,0.568
5.47,5.518,0.593
5.302,5.521,0.566
5.508,5.637,0.58
4.897,5.182,0.529
5.482,5.585,0.559
5.504,5.832,0.547
5.438,5.649,0.536
5.739,5.81,0.598
5.838,6.046,0.57
5.284,5.672,0.532
5.641,5.723,0.542
5.434,5.672,0.515
5.655,5.783,0.552
5.917,6.035,0.573
5.552,5.836,0.514
5.836,6.11,0.517
5.473,5.792,0.55
5.085,5.203,0.587
5.154,5.326,0.559
5.719,5.811,0.57
5.483,5.531,0.591
5.116,5.308,0.55
5.396,5.478,0.556
5.753,6.005,0.548
5.161,5.288,0.567
5.175,5.286,0.617
5.613,5.864,0.547
5.27,5.409,0.571
5.868,6.154,0.539
5.265,5.404,0.588
5.247,5.41,0.56
5.062,5.51,0.528
5.823,5.885,0.599
5.417,5.455,0.608
5.652,5.783,0.561
5.129,5.332,0.561
5.423,5.554,0.588
5.481,5.767,0.544
4.879,5.284,0.514
5.335,5.464,0.605
4.872,5.036,0.513
5.245,5.461,0.531
5.016,5.266,0.561
5.706,5.942,0.521
5.343,5.47,0.561
5.171,5.368,0.544
4.881,5.078,0.547
5.449,5.549,0.597
5.241,5.573,0.542
5.331,5.635,0.536
5.587,5.722,0.57
6.051,6.06,0.636
5.762,5.791,0.547
5.286,5.438,0.568
5.337,5.512,0.577
5.471,5.998,0.501
5.394,5.493,0.559
5.067,5.45,0.521
5.583,5.841,0.512
5.547,5.781,0.556
5.701,5.961,0.554
5.162,5.204,0.572
5.23,5.305,0.563
5.45,5.53,0.584
5.216,5.573,0.519
5.351,5.513,0.581
5.823,5.964,0.56
5.735,5.89,0.598
5.124,5.313,0.513
5.786,5.899,0.618
5.262,5.606,0.501
5.142,5.509,0.524
5.187,5.673,0.544
4.48,4.72,0.55
5.266,5.519,0.534
4.886,5.07,0.576
5.365,5.582,0.554
5.476,5.747,0.528
5.538,5.717,0.56
5.076,5.423,0.566
5.541,5.777,0.576
5.376,5.62,0.526
5.439,5.579,0.551
5.159,5.364,0.557
5.137,5.375,0.58
5.363,5.42,0.58
5.38,5.634,0.574
5.976,6.085,0.64
4.956,5.108,0.533
5.768,5.867,0.577
5.685,5.983,0.576
5.623,5.741,0.571
5.66,5.802,0.575
5.347,5.554,0.572
5.429,5.507,0.604
5.37,5.435,0.555
5.085,5.38,0.538
5.723,5.766,0.559
4.758,5.045,0.498
5.172,5.267,0.545
5.552,5.653,0.585
5.372,5.4,0.522
5.482,5.819,0.517
5.245,5.352,0.571
5.397,5.486,0.529
5.656,5.944,0.582
5.211,5.332,0.53
5.52,5.71,0.517
5.343,5.712,0.553
5.304,5.488,0.539
5.257,5.619,0.525
5.682,5.695,0.608
5.476,5.762,0.558
5.434,5.523,0.529
5.149,5.213,0.58
5.205,5.353,0.529
5.35,5.547,0.55
5.439,5.584,0.583
5.14,5.459,0.523
5.558,5.762,0.557
5.597,5.762,0.564
5.321,5.918,0.5
5.564,5.812,0.568
5.428,5.55,0.579
5.209,5.387,0.561
5.19,5.497,0.565
4.751,4.937,0.544
5.001,5.197,0.522
5.666,5.785,0.599
5.266,5.489,0.557
5.559,5.652,0.6
5.325,5.528,0.508
5.453,5.559,0.575
5.159,5.317,0.554
5.726,5.902,0.527
5.194,5.285,0.56
5.52,5.654,0.526
5.181,5.365,0.577
5.218,5.363,0.562
4.84,5.353,0.485
5.596,5.672,0.603
5.602,5.72,0.561
5.043,5.359,0.556
5.829,6.003,0.552
5.683,5.711,0.581
5.644,5.91,0.534
5.505,5.611,0.541
4.725,5.001,0.52
5.662,5.735,0.58
5.566,5.774,0.571
5.263,5.506,0.56
5.394,5.536,0.589
5.467,5.618,0.562
5.447,5.811,0.522
5.479,5.714,0.566
5.844,6.029,0.602
5.624,5.706,0.587
5.222,5.601,0.582
5.196,5.368,0.543
5.637,5.711,0.579
5.895,6.054,0.591
5.019,5.278,0.532
5.35,5.514,0.565
5.754,5.813,0.605
5.574,5.666,0.552
5.18,5.342,0.518
5.713,5.728,0.578
5.262,5.459,0.562
4.957,5.221,0.565
5.063,5.234,0.562
5.932,6.069,0.572
5.003,5.351,0.51
5.781,5.974,0.584
5.764,5.845,0.573
5.118,5.264,0.546
5.726,5.86,0.6
5.244,5.518,0.532
5.146,5.272,0.56
5.597,5.701,0.601
5.558,5.674,0.594
5.198,5.478,0.578
4.818,5.078,0.536
4.808,5.165,0.509
5.121,5.358,0.543
5.296,5.528,0.505
5.503,5.549,0.581
4.675,4.915,0.498
5.313,5.554,0.526
4.889,5.066,0.529
5.855,5.982,0.557
4.658,4.956,0.525
5.621,5.791,0.574
5.267,5.76,0.506
5.299,5.42,0.513
4.791,4.972,0.556
5.344,5.475,0.581
5.161,5.398,0.551
5.236,5.317,0.569
5.105,5.278,0.571
5.288,5.439,0.565
5.349,5.734,0.566
5.851,6.081,0.605
5.143,5.341,0.553
5.404,5.72,0.533
5.44,5.543,0.588
5.059,5.119,0.6
5.09,5.494,0.54
5.202,5.328,0.561
5.592,5.75,0.588
4.648,4.954,0.546
6.186,6.235,0.614
5.165,5.477,0.519
6.119,6.307,0.559
5.122,5.479,0.528
5.257,5.418,0.542
4.88,5.076,0.532
4.961,5.138,0.549
5.872,5.987,0.573
5.288,5.386,0.581
5.56,5.704,0.574
5.406,5.505,0.57
5.742,5.934,0.549
5.629,5.748,0.569
5.451,5.557,0.594
5.272,5.526,0.562
5.558,5.7,0.578
5.069,5.311,0.542
5.318,5.584,0.518
5.259,5.594,0.536
5.189,5.363,0.54
5.645,5.979,0.519
5.542,5.814,0.543
4.929,5.642,0.49
5.67,5.677,0.592
4.868,5.057,0.576
5.492,5.582,0.574
5.492,5.604,0.558
5.345,5.557,0.531
5.229,5.623,0.532
5.493,5.615,0.593
5.492,5.593,0.582
5.291,5.554,0.543
5.124,5.42,0.521
5.235,5.425,0.55
5.694,5.94,0.551
5.799,5.982,0.605
5.544,5.704,0.562
4.951,5.053,0.529
4.985,5.106,0.559
5.365,5.626,0.538
5.418,5.431,0.6
5.262,5.411,0.57
5.338,5.493,0.53
5.463,5.586,0.573
5.116,5.404,0.545
5.646,5.763,0.588
5.518,5.588,0.567
5.69,5.719,0.581
6.195,6.268,0.609
5.424,5.511,0.581
5.48,5.787,0.557
5.127,5.386,0.55
5.756,5.844,0.568
5.586,5.625,0.612
5.333,5.635,0.509
5.051,5.545,0.519
5.637,5.711,0.572
5.578,5.626,0.56
5.236,5.633,0.528
5.443,5.675,0.562
5.551,5.796,0.561
5.373,5.598,0.566
5.385,5.653,0.598
4.985,5.191,0.566
5.631,5.817,0.525
5.429,5.728,0.545
5.191,5.405,0.544
5.177,5.631,0.489
5.369,5.464,0.536
4.827,4.969,0.547
6.056,6.11,0.594
4.994,5.125,0.578
5.337,5.567,0.555
5.632,5.775,0.596
5.096,5.297,0.536
5.651,5.812,0.568
5.372,5.556,0.562
5.375,5.564,0.537
5.737,5.972,0.547
5.425,5.697,0.509
5.377,5.409,0.605
5.244,5.352,0.557
5.393,5.582,0.562
5.395,5.511,0.556
5.702,5.802,0.569
5.628,5.942,0.527
5.104,5.24,0.567
5.619,5.756,0.572
5.423,5.576,0.582
5.325,5.416,0.568
5.495,5.826,0.533
5.167,5.377,0.545
4.927,5.183,0.541
5.416,5.543,0.527
5.467,5.634,0.573
5.157,5.523,0.543
5.534,5.644,0.584
5.325,5.459,0.578
5.537,5.659,0.585
5.365,5.436,0.567
5.292,5.53,0.53
5.399,5.752,0.583
5.183,5.255,0.586
5.606,5.903,0.595
5.607,5.72,0.547
5.499,5.611,0.599
5.286,5.471,0.538
5.488,5.788,0.537
5.759,5.894,0.61
5.865,6.141,0.551
5.327,5.721,0.512
5.397,5.542,0.544
4.846,5.081,0.536
5.565,5.704,0.504
5.418,5.632,0.536
5.431,5.555,0.535
4.489,4.913,0.516
5.093,5.117,0.58
5.053,5.364,0.544
5.862,6.066,0.572
5.766,6.081,0.594
5.4,5.465,0.565
6.005,6.101,0.605
5.209,5.28,0.568
5.808,5.833,0.603
5.445,5.58,0.598
5.773,5.896,0.56
5.002,5.213,0.549
4.985,5.08,0.559
5.585,5.636,0.602
5.256,5.645,0.498
5.062,5.34,0.562
5.767,5.831,0.614
4.736,4.969,0.549
5.617,5.951,0.519
5.16,5.282,0.588
5.373,5.563,0.551
5.778,5.918,0.561
5.352,5.445,0.576
5.526,5.639,0.563
5.173,5.461,0.554
5.194,5.274,0.581
5.314,5.447,0.557
5.256,5.404,0.554
5.934,6.155,0.577
5.186,5.41,0.547
5.636,5.739,0.579
6.059,6.127,0.59
5.427,5.701,0.527
5.826,5.864,0.592
5.546,5.629,0.61
5.322,5.564,0.574
5.399,5.486,0.571
5.783,5.857,0.581
5.837,5.877,0.607
5.454,5.692,0.555
5.52,5.809,0.559
4.712,5.1,0.524
5.334,5.572,0.575
5.246,5.33,0.557
5.074,5.414,0.543
5.347,5.652,0.533
5.439,5.629,0.559
5.504,5.603,0.585
5.468,5.639,0.55
5.016,5.116,0.58
5.364,5.667,0.531
5.037,5.217,0.522
5.201,5.388,0.586
4.952,5.26,0.522
5.313,5.536,0.563
5.695,5.785,0.569
4.961,5.042,0.573
5.12,5.331,0.562
5.391,5.542,0.563
4.947,5.502,0.505
5.011,5.285,0.577
5.276,5.444,0.518
5.238,5.554,0.53
5.637,5.66,0.59
5.012,5.306,0.548
5.21,5.497,0.563
5.339,5.478,0.555
5.611,5.67,0.615
5.342,5.445,0.559
5.907,6.005,0.599
4.861,4.885,0.566
5.609,5.616,0.599
5.083,5.288,0.509
6.079,6.253,0.594
5.183,5.481,0.526
4.783,5.066,0.551
5.333,5.656,0.573
5.441,5.71,0.518
5.33,5.434,0.586
5.475,5.683,0.598
6.065,6.225,0.597
5.747,5.984,0.58
5.438,5.695,0.579
5.351,5.487,0.575
4.818,5.091,0.537
5.08,5.144,0.537
5.341,5.565,0.566
5.526,5.77,0.531
5.153,5.381,0.558
5.254,5.482,0.556
5.055,5.248,0.567
5.538,5.849,0.557
5.724,5.806,0.563
5.575,5.749,0.574
5.082,5.334,0.553
5.143,5.474,0.53
5.926,6.116,0.559
5.163,5.393,0.571
5.252,5.451,0.563
5.657,5.823,0.543
5.494,5.51,0.566
5.127,5.555,0.517
5.023,5.285,0.545
5.502,5.584,0.59
5.367,5.497,0.539
5.73,5.76,0.567
5.468,5.782,0.528
5.119,5.315,0.564
5.375,5.549,0.519
5.533,5.714,0.558
5.573,5.629,0.578
5.467,5.564,0.563
5.43,5.502,0.566
4.614,4.774,0.545
5.568,5.61,0.569
5.296,5.336,0.546
4.612,4.965,0.549
5.739,5.947,0.559
5.864,6.187,0.574
5.766,5.864,0.563
5.209,5.327,0.562
5.197,5.25,0.561
5.107,5.304,0.538
5.988,6.06,0.579
5.489,5.653,0.55
5.13,5.409,0.529
5.758,5.906,0.59
5.592,5.728,0.578
5.392,5.571,0.553
5.702,5.819,0.562
5.581,5.723,0.574
5.722,5.904,0.573
4.644,4.977,0.472
5.067,5.494,0.491
4.562,4.857,0.541
5.402,5.593,0.571
5.509,5.654,0.556
5.138,5.359,0.553
5.372,5.574,0.527
5.9,6.04,0.581
5.324,5.364,0.562
5.599,5.747,0.548
5.827,5.926,0.606
5.811,6.004,0.574
6.213,6.254,0.584
5.665,5.77,0.512
5.422,5.631,0.566
5.351,5.517,0.597
5.637,6.117,0.502
5.325,5.441,0.547
4.902,5.312,0.556
5.753,5.906,0.567
5.814,5.993,0.569
5.185,5.236,0.537
5.633,5.726,0.558
5.81,5.946,0.543
5.262,5.367,0.573
5.393,5.738,0.523
5.242,5.511,0.518
5.556,5.743,0.571
5.435,5.578,0.554
5.486,5.719,0.557
4.557,4.958,0.523
5.176,5.427,0.529
5.573,5.725,0.619
5.805,5.851,0.593
5.199,5.584,0.552
5.649,5.825,0.537
5.614,5.854,0.548
5.112,5.541,0.576
5.598,5.688,0.607
5.302,5.54,0.544
5.566,5.661,0.563
4.952,5.156,0.564
5.311,5.692,0.553
4.709,5.045,0.532
5.842,5.933,0.566
5.832,5.922,0.547
6.003,6.087,0.564
5.56,5.628,0.634
6.213,6.347,0.618
5.058,5.352,0.57
5.403,5.707,0.517
5.593,5.673,0.575
5.25,5.351,0.501
5.386,5.636,0.548
5.419,5.437,0.62
5.115,5.161,0.551
5.145,5.343,0.56
5.81,6.034,0.552
5.412,5.842,0.552
5.434,5.555,0.574
5.8,5.84,0.612
5.279,5.364,0.6
5.636,5.876,0.565
5.201,5.352,0.579
5.533,5.879,0.564
5.296,5.659,0.529
5.811,5.955,0.542
5.386,5.589,0.583
5.675,5.836,0.571
5.628,5.849,0.533
5.147,5.455,0.568
5.53,5.673,0.587
4.468,4.912,0.47
5.124,5.492,0.556
5.554,5.823,0.557
5.159,5.259,0.548
5.812,5.842,0.577
5.413,5.579,0.576
5.365,5.554,0.523
5.078,5.345,0.527
4.536,4.815,0.52
5.846,5.962,0.599
5.245,5.389,0.576
5.744,5.887,0.552
5.302,5.47,0.512
5.571,5.664,0.596
5.059,5.244,0.533
5.375,5.651,0.547
6.313,6.365,0.646
5.448,5.567,0.523
5.678,5.814,0.564
5.213,5.452,0.545
5.326,5.447,0.588
5.377,5.504,0.519
6.075,6.207,0.563
4.913,5.086,0.539
5.577,5.636,0.605
5.36,5.856,0.563
5.687,6.014,0.556
5.738,5.783,0.59
5.477,5.554,0.563
4.644,5.234,0.485
5.337,5.46,0.55
5.44,5.622,0.571
5.902,5.958,0.616
5.278,5.595,0.564
5.313,5.503,0.534
5.317,5.371,0.586
5.407,5.629,0.566
5.959,6.017,0.574
5.056,5.297,0.543
5.46,5.54,0.568
4.767,5.047,0.515
5.492,5.649,0.548
5.946,6.096,0.608
5.73,6.051,0.583
5.432,5.707,0.566
6.317,6.393,0.591
4.866,5.232,0.497
5.735,5.921,0.604
5.519,5.68,0.525
5.465,5.551,0.592
4.61,4.964,0.484
4.921,5.149,0.527
5.082,5.25,0.557
5.812,6.116,0.549
5.129,5.293,0.566
5.248,5.416,0.532
5.259,5.347,0.603
5.597,5.853,0.553
4.992,5.101,0.533
5.422,5.604,0.526
5.842,5.902,0.593
5.184,5.192,0.613
5.517,5.824,0.545
5.09,5.372,0.518
5.49,5.629,0.54
5.141,5.368,0.545
5.136,5.297,0.557
4.929,5.166,0.57
5.681,5.802,0.588
5.37,5.528,0.596
5.672,5.797,0.6
5.176,5.389,0.564
5.148,5.266,0.527
5.156,5.448,0.493
5.22,5.347,0.561
5.987,6.063,0.583
4.588,4.78,0.523
5.67,5.959,0.553
5.655,5.823,0.591
5.454,5.787,0.536
4.958,5.327,0.53
5.449,5.584,0.57
5.365,5.491,0.566
5.512,5.636,0.551
5.671,5.967,0.603
5.118,5.31,0.573
5.307,5.386,0.586
5.289,5.726,0.514
5.28,5.381,0.554
5.188,5.502,0.529
5.509,5.771,0.56
5.313,5.536,0.588
5.643,5.746,0.579
5.259,5.579,0.53
5.374,5.731,0.508
5.689,5.823,0.581
5.496,5.548,0.592
5.567,5.874,0.578
5.077,5.54,0.509
5.595,5.75,0.572
5.292,5.485,0.52
5.428,5.706,0.501
4.931,5.116,0.556
5.553,5.595,0.559
5.891,6.019,0.568
5.295,5.33,0.578
5.645,5.97,0.531
5.138,5.172,0.603
5.36,5.531,0.564
5.143,5.405,0.577
5.63,5.679,0.585
5.658,5.85,0.559
5.073,5.4,0.507
5.486,5.636,0.588
5.287,5.535,0.564
4.92,5.257,0.531
5.39,5.508,0.576
5.457,5.519,0.575
5.823,5.936,0.543
5.326,5.518,0.536
5.161,5.363,0.528
6.29,6.359,0.628
5.407,5.56,0.554
5.297,5.521,0.54
5.739,5.77,0.628
5.429,5.606,0.567
5.316,5.525,0.556
5.48,5.674,0.536
6.039,6.296,0.576
5.829,5.948,0.562
5.353,5.546,0.52
5.504,5.715,0.568
5.009,5.157,0.559
5.572,5.721,0.563
5.488,5.665,0.575
5.622,5.835,0.565
5.691,5.923,0.58
5.386,5.545,0.522
5.189,5.491,0.514
5.47,5.628,0.568
4.851,5.197,0.501
5.031,5.386,0.549
5.159,5.212,0.593
5.269,5.509,0.551
5.874,5.949,0.626
5.625,5.867,0.515
5.145,5.36,0.576
5.911,5.997,0.604
5.397,5.614,0.557
5.119,5.37,0.528
5.433,5.77,0.586
5.235,5.532,0.494
5.617,5.742,0.618
5.456,5.602,0.546
5.533,5.745,0.526
6.039,6.086,0.587
5.908,6.013,0.624
5.445,5.912,0.526
5.169,5.484,0.558
5.657,5.874,0.528
5.61,5.748,0.537
4.961,5.239,0.535
5.211,5.457,0.558
5.048,5.352,0.521
4.928,5.171,0.551
5.667,5.761,0.586
5.828,6.03,0.56
5.17,5.613,0.512
5.417,5.512,0.6
5.506,5.693,0.566
5.331,5.49,0.573
5.22,5.518,0.501
5.804,6.054,0.531
5.654,5.761,0.559
5.109,5.546,0.505
5.085,5.22,0.534
5.164,5.335,0.529
5.187,5.381,0.53
5.4,5.442,0.579
4.688,5.156,0.521
5.314,5.386,0.63
5.405,5.633,0.569
5.666,5.729,0.532
5.853,5.971,0.552
5.794,5.937,0.553
5.818,6.066,0.524
4.419,4.922,0.498
4.707,5.121,0.489
4.922,5.137,0.508
6.018,6.041,0.6
5.484,5.53,0.588
4.923,5.063,0.578
5.746,5.912,0.532
5.474,5.75,0.561
5.496,5.756,0.547
4.96,5.53,0.487
5.143,5.301,0.571
5.582,5.824,0.579
5.767,5.942,0.597
5.345,5.603,0.524
5.12,5.205,0.595
6.001,6.106,0.577
5.317,5.548,0.585
4.751,4.984,0.559
5.387,5.629,0.564
5.573,5.988,0.526
5.188,5.529,0.553
5.541,5.799,0.575
5.048,5.414,0.503
5.4,5.689,0.555
5.104,5.248,0.594
5.301,5.474,0.56
5.606,5.928,0.547
5.469,5.7,0.564
4.847,5.293,0.526
5.464,5.552,0.543
5.523,5.665,0.584
5.477,5.542,0.563
5.56,5.905,0.575
5.048,5.155,0.557
5.337,5.486,0.496
5.086,5.404,0.52
5.585,5.679,0.56
5.087,5.292,0.56
5.346,5.439,0.578
4.874,5.131,0.51
5.733,5.884,0.592
5.81,5.922,0.545
5.322,5.71,0.5
5.573,5.767,0.546
6.018,6.065,0.587
4.897,5.209,0.519
5.432,5.588,0.544
5.567,5.806,0.56
5.57,5.713,0.57
5.329,5.467,0.553
5.004,5.054,0.551
5.508,5.621,0.616
5.972,6.105,0.541
5.46,5.63,0.551
5.586,5.849,0.569
5.321,5.569,0.566
5.668,5.838,0.574
5.141,5.305,0.559
5.787,5.899,0.565
5.539,5.645,0.575
5.082,5.241,0.561
5.868,6.126,0.547
5.725,5.878,0.577
4.97,5.294,0.542
5.207,5.414,0.559
5.234,5.416,0.558
5.736,5.813,0.569
4.773,4.888,0.568
4.408,4.841,0.497
5.767,5.884,0.583
4.772,5.021,0.557
5.199,5.632,0.523
4.767,5.018,0.534
5.706,5.79,0.586
5.163,5.446,0.498
5.734,5.824,0.598
4.945,5.235,0.552
5.855,6.15,0.537
5.317,5.38,0.566
5.504,5.662,0.543
5.324,5.695,0.543
5.682,5.764,0.564
5.106,5.253,0.57
5.411,5.597,0.538
5.458,5.482,0.568
5.444,5.444,0.605
5.371,5.584,0.548
4.811,5.054,0.551
5.402,5.589,0.518
5.282,5.501,0.571
5.644,5.706,0.614
5.205,5.437,0.528
5.426,5.518,0.585
5.257,5.351,0.537
5.31,5.468,0.56
4.823,5.158,0.518
5.604,5.672,0.55
4.97,5.164,0.554
5.754,5.93,0.578
5.117,5.224,0.575
5.06,5.358,0.495
5.454,5.567,0.543
5.117,5.529,0.514
5.539,5.65,0.541
5.822,5.984,0.581
5.803,6.01,0.54
5.742,5.874,0.547
5.091,5.342,0.535
5.195,5.436,0.571
5.802,6.044,0.546
5.338,5.719,0.545
5.172,5.435,0.545
5.295,5.361,0.583
5.688,5.728,0.574
5.537,5.808,0.553
5.782,5.968,0.585
5.28,5.482,0.58
4.967,5.223,0.581
5.309,5.474,0.556
5.13,5.303,0.543
5.822,5.988,0.578
5.507,5.54,0.579
5.786,5.946,0.592
4.891,5.2,0.496
5.002,5.228,0.545
5.285,5.599,0.542
5.261,5.433,0.545
5.592,5.815,0.545
5.283,5.476,0.559
4.918,5.219,0.553
5.286,5.483,0.58
5.599,5.639,0.585
5.251,5.512,0.534
4.817,5.088,0.538
5.535,5.644,0.581
5.61,5.748,0.55
4.913,5.144,0.511
5.392,5.594,0.545
5.443,5.587,0.556
5.453,5.872,0.564
5.592,5.781,0.593
4.863,5.117,0.499
5.722,5.831,0.571
5.324,5.384,0.598
5.406,5.438,0.559
5.438,5.722,0.538
5.538,5.614,0.578
5.479,5.543,0.633
4.942,5.502,0.505
5.601,5.735,0.592
5.023,5.185,0.575
5.239,5.417,0.547
5.146,5.485,0.546
5.036,5.151,0.537
5.726,5.832,0.595
5.48,5.714,0.553
5.487,6.062,0.521
6.249,6.345,0.612
5.769,5.935,0.548
5.16,5.359,0.549
5.7,5.886,0.525
5.305,5.604,0.542
5.907,6.152,0.581
4.794,5.062,0.52
5.295,5.374,0.557
5.879,6.067,0.555
5.311,5.54,0.521
5.634,5.708,0.623
5.663,5.851,0.564
5.341,5.414,0.607
5.006,5.155,0.563
5.478,5.569,0.596
5.276,5.583,0.542
5.296,5.397,0.561
6.279,6.332,0.595
4.876,5.03,0.574
4.899,5.091,0.547
4.864,5.342,0.509
5.613,5.956,0.529
5.126,5.423,0.509
5.444,5.691,0.528
5.617,5.796,0.559
4.688,5.131,0.556
5.947,6.056,0.582
5.607,5.756,0.563
5.659,5.794,0.574
5.758,5.852,0.578
4.477,4.797,0.526
4.973,5.218,0.546
4.968,5.481,0.53
5.349,5.468,0.534
5.649,5.834,0.556
5.536,5.728,0.583
4.907,5.175,0.539
5.813,5.908,0.585
4.997,5.177,0.534
5.548,5.858,0.581
5.215,5.392,0.532
5.405,5.728,0.524
5.331,5.641,0.566
5.182,5.328,0.549
5.526,5.901,0.555
4.754,4.874,0.558
5.384,5.462,0.568
5.127,5.406,0.53
5.272,5.517,0.56
4.899,5.095,0.551
5.772,5.872,0.573
5.431,5.67,0.545
5.505,5.707,0.572
5.312,5.547,0.536
5.38,5.482,0.592
5.455,5.561,0.599
5.047,5.106,0.584
5.405,5.684,0.515
4.887,5.284,0.533
5.233,5.474,0.545
5.37,5.614,0.562
5.798,5.887,0.56
4.987,5.147,0.582
5.58,5.813,0.551
5.876,5.963,0.569
5.48,5.631,0.569
5.387,5.518,0.557
5.516,5.686,0.527
5.44,5.599,0.568
5.463,5.603,0.557
5.126,5.399,0.565
5.921,6.092,0.571
5.364,5.606,0.516
5.607,5.686,0.601
5.162,5.355,0.532
5.52,5.639,0.567
5.484,5.641,0.599
5.162,5.512,0.531
5.664,5.885,0.576
5.261,5.451,0.574
5.639,5.758,0.591
5.439,5.699,0.508
5.257,5.575,0.542
5.699,5.98,0.558
5.309,5.367,0.592
5.23,5.621,0.514
6.06,6.159,0.554
5.46,5.55,0.572
5.059,5.353,0.529
5.915,6.008,0.546
5.061,5.121,0.571
4.66,4.846,0.556
5.43,5.533,0.577
5.393,5.755,0.503
5.307,5.51,0.538
5.621,6.012,0.535
5.584,5.786,0.579
5.025,5.243,0.54
4.751,5.105,0.516
5.035,5.247,0.546
5.83,5.992,0.583
5.421,5.488,0.549
5.087,5.087,0.641
6.068,6.172,0.576
5.379,5.433,0.565
5.501,5.671,0.547
5.27,5.495,0.572
5.765,5.862,0.589
5.03,5.29,0.562
5.176,5.324,0.566
5.224,5.443,0.531
5.703,5.734,0.591
5.158,5.243,0.561
5.45,5.589,0.548
5.362,5.501,0.539
5.186,5.305,0.552
5.645,5.793,0.576
5.731,5.864,0.532
4.929,5.292,0.525
5.647,5.955,0.544
5.054,5.071,0.569
5.368,5.663,0.5
5.229,5.304,0.568
5.053,5.324,0.555
5.686,5.745,0.56
5.569,5.604,0.575
5.746,5.94,0.548
5.877,5.99,0.596
4.865,5.125,0.519
5.004,5.247,0.508
5.262,5.478,0.542
5.695,5.783,0.593
6.002,6.069,0.592
4.835,5.021,0.549
5.23,5.328,0.582
5.407,5.624,0.545
5.713,5.89,0.547
5.303,5.487,0.573
5.542,5.751,0.568
5.616,5.866,0.539
5.379,5.478,0.583
5.723,5.826,0.551
5.051,5.151,0.583
5.811,5.963,0.606
5.628,5.725,0.559
5.173,5.528,0.557
5.681,5.904,0.556
5.453,5.573,0.58
5.522,5.609,0.551
5.237,5.373,0.594
4.849,4.997,0.545
4.923,5.149,0.579
4.954,5.098,0.531
5.952,5.998,0.594
5.25,5.515,0.532
5.118,5.375,0.55
